Source,Target,Weight
IMGN,DVD,0.892
IMGN,EMF,0.893
IMGN,ENZ,0.899
IMGN,GAM,0.899
IMGN,GGT,0.89
IMGN,HQL,0.949
IMGN,IFN,0.888
IMGN,KF,0.913
IMGN,MEI,0.935
IMGN,MTN,0.909
IMGN,MUJ,0.892
IMGN,MXE,0.897
IMGN,MXF,0.902
IMGN,SCHW,0.888
IMGN,SFE,0.943
IMGN,SQM,0.902
IMGN,SYX,0.898
IMGN,TDF,0.949
IMGN,TEO,0.942
IMGN,TIMB,0.902
IMGN,UGP,0.897
IMGN,VHC,0.897
IMGN,VIV,0.888
IMMR,INOD,0.927
IMMR,IONS,0.932
IMMR,KLAC,0.913
IMMR,LAMR,0.898
IMMR,LGND,0.908
IMMR,NKTR,0.906
IMMR,NVAX,0.898
IMMR,OSUR,0.906
IMMR,OTEX,0.897
IMMR,RADA,0.91
IMMR,SIFY,0.972
IMMR,SILC,0.896
IMMR,SPPI,0.945
IMMR,SRPT,0.929
IMMR,SWKH,0.889
IMMR,TURN,0.913
IMMR,AWR,0.903
IMMR,ELP,0.896
IMMR,FMX,0.895
IMMR,HQH,0.932
IMMR,HQL,0.959
IMMR,MEI,0.905
IMMR,MKL,0.91
IMMR,MUJ,0.889
IMMR,MVT,0.902
IMMR,MXF,0.887
IMMR,SQM,0.947
IMMR,TDF,0.889
IMMR,TEO,0.911
INDB,KRMD,0.946
INDB,CIR,0.921
INDB,OI,0.892
INDB,PHI,0.887
INDB,PRGO,0.905
INDB,RBA,0.888
INDB,RCL,0.916
INDB,RGS,0.892
INDB,RRC,0.889
INDB,SJI,0.929
INDB,SJT,0.919
INDB,SXT,0.892
INO,INOD,0.888
INO,IONS,0.905
INO,IT,0.888
INO,JCOM,0.962
INO,KTOS,0.948
INO,LGND,0.909
INO,LPTH,0.906
INO,MBOT,0.906
INO,MDRX,0.931
INO,MIND,0.942
INO,MKTY,0.886
INO,MMSI,0.918
INO,MVIS,0.9
INO,NKTR,0.929
INO,NTCT,0.894
INO,NUAN,0.933
INO,NVAX,0.935
INO,OBLG,0.915
INO,OLED,0.921
INO,OPCH,0.888
INO,OPK,0.935
INO,OSUR,0.889
INO,PCTI,0.894
INO,PCYG,0.906
INO,PEGA,0.903
INO,PLUS,0.887
INO,PTNR,0.915
INO,QADB,0.893
INO,RCMT,0.894
INO,RDCM,0.935
INO,REFR,0.907
INO,RGEN,0.959
INO,RMTI,0.886
INO,SALM,0.915
INO,SEAC,0.896
INO,SGMS,0.897
INO,SIEB,0.944
INO,SIRI,0.918
INO,SNGX,0.923
INO,SPNS,0.909
INO,SRPT,0.911
INO,STCN,0.905
INO,SWKH,0.935
INO,TCX,0.893
INO,TENX,0.924
INO,THRM,0.889
INO,USAP,0.909
INO,USIO,0.967
INO,UTHR,0.933
INO,UTSI,0.93
INO,VSAT,0.927
INO,WETF,0.885
INO,WHLM,0.959
INO,ADX,0.921
INO,AON,0.907
INO,BB,0.931
INO,CEE,0.886
INO,CHN,0.93
INO,CIG,0.902
INO,CUB,0.92
INO,CX,0.916
INO,DRQ,0.896
INO,EGHT,0.893
INO,ENZ,0.952
INO,ESTE,0.903
INO,FMX,0.91
INO,GGB,0.897
INO,GVA,0.91
INO,HQL,0.924
INO,IPG,0.955
INO,LEE,0.896
INO,MHN,0.928
INO,MT,0.919
INO,MTN,0.913
INO,MVF,0.886
INO,MVT,0.9
INO,MXE,0.918
INO,MXF,0.897
INO,NUS,0.889
INO,OFG,0.93
INO,SCHW,0.949
INO,SF,0.891
INO,SFE,0.912
INO,TDF,0.943
INO,TEO,0.902
INO,TRT,0.942
INO,UGP,0.889
INO,USM,0.943
INO,VHC,0.943
INO,WMB,0.896
INO,WRB,0.888
INOD,IONS,0.94
INOD,ISIG,0.889
INOD,ITI,0.911
INOD,KTOS,0.886
INOD,LAMR,0.908
INOD,LGND,0.907
INOD,MMSI,0.902
INOD,NKTR,0.893
INOD,NUAN,0.904
INOD,NVAX,0.94
INOD,OBLG,0.897
INOD,OSUR,0.916
INOD,PTC,0.89
INOD,RADA,0.951
INOD,RDCM,0.918
INOD,RGEN,0.892
INOD,SGMA,0.887
INOD,SGMS,0.931
INOD,SIFY,0.951
INOD,SILC,0.936
INOD,SNGX,0.888
INOD,SPPI,0.957
INOD,SRPT,0.946
INOD,SWKH,0.909
INOD,TENX,0.896
INOD,TURN,0.927
INOD,VSAT,0.924
INOD,ADX,0.886
INOD,DVD,0.902
INOD,DY,0.894
INOD,ELP,0.894
INOD,FMX,0.929
INOD,GAM,0.917
INOD,HQH,0.904
INOD,HQL,0.948
INOD,IFN,0.924
INOD,IIF,0.893
INOD,IPG,0.89
INOD,IRS,0.886
INOD,MEI,0.904
INOD,MUJ,0.896
INOD,MVT,0.89
INOD,MXE,0.947
INOD,MXF,0.923
INOD,NTZ,0.887
INOD,OFG,0.892
INOD,PLT,0.911
INOD,REV,0.909
INOD,SCHW,0.918
INOD,SCS,0.923
INOD,SQM,0.949
INOD,TDF,0.934
INOD,TEO,0.92
INTC,LPTH,0.889
INTC,MXIM,0.885
INTC,VIAV,0.924
INTC,ORCL,0.886
INTC,TSM,0.891
INTG,JJSF,0.903
INTG,MDCA,0.902
INTG,MTEX,0.902
INTG,NHTC,0.918
INTG,PMBC,0.925
INTG,RGLD,0.899
INTG,SGMA,0.896
INTG,SHEN,0.944
INTG,STRL,0.896
INTG,URBN,0.886
INTG,VBFC,0.901
INTG,AEG,0.934
INTG,AEO,0.92
INTG,ASA,0.893
INTG,AU,0.896
INTG,AVA,0.92
INTG,AXR,0.897
INTG,AZO,0.896
INTG,BBAR,0.919
INTG,BLL,0.947
INTG,BXMT,0.91
INTG,CACI,0.927
INTG,CAL,0.941
INTG,CBD,0.941
INTG,CHN,0.888
INTG,CS,0.961
INTG,DHF,0.889
INTG,DX,0.95
INTG,EL,0.888
INTG,GGT,0.909
INTG,HMN,0.894
INTG,JPM,0.906
INTG,LOW,0.887
INTG,MCK,0.907
INTG,MIY,0.892
INTG,MMS,0.969
INTG,MSM,0.946
INTG,PKX,0.933
INTG,RBA,0.898
INTG,RCI,0.906
INTG,SID,0.953
INTG,SPE,0.892
INTG,SYX,0.889
INTG,TWN,0.953
INTG,UGP,0.887
INTG,WGO,0.94
INTG,Y,0.95
INTU,LPTH,0.918
INTU,MKTY,0.916
INTU,MSTR,0.897
INTU,NEOG,0.914
INTU,OPK,0.904
INTU,ORRF,0.891
INTU,PCTI,0.926
INTU,PCYG,0.943
INTU,PEGA,0.942
INTU,RNWK,0.889
INTU,SALM,0.915
INTU,SIRI,0.92
INTU,STCN,0.92
INTU,TRMK,0.903
INTU,TTWO,0.912
INTU,UTHR,0.942
INTU,VECO,0.914
INTU,ZIXI,0.932
INTU,BHP,0.901
INTU,BKE,0.924
INTU,CUB,0.896
INTU,CX,0.892
INTU,EGHT,0.939
INTU,ENZ,0.901
INTU,ESTE,0.894
INTU,GVA,0.888
INTU,KMX,0.906
INTU,NAC,0.892
INTU,PRG,0.92
INTU,RAMP,0.9
INTU,RLI,0.919
INTU,TCI,0.891
INTU,TRT,0.892
INTU,TU,0.897
INTU,VHC,0.904
INTZ,MKSI,0.918
INTZ,NTAP,0.894
INTZ,NTWK,0.923
INTZ,NWLI,0.897
INTZ,SANM,0.894
INTZ,AMT,0.892
INTZ,BCE,0.894
INTZ,JBL,0.895
INTZ,JNPR,0.891
INTZ,MTZ,0.887
INTZ,TDS,0.93
INTZ,TSM,0.923
IONS,IVAC,0.895
IONS,KTOS,0.889
IONS,LGND,0.936
IONS,MBOT,0.904
IONS,MMSI,0.914
IONS,NKTR,0.929
IONS,NUAN,0.91
IONS,NVAX,0.932
IONS,OLED,0.891
IONS,OPCH,0.888
IONS,OSUR,0.931
IONS,RADA,0.901
IONS,RDCM,0.926
IONS,REFR,0.911
IONS,RGEN,0.954
IONS,SEAC,0.897
IONS,SGMA,0.904
IONS,SGMS,0.925
IONS,SIEB,0.885
IONS,SIFY,0.948
IONS,SILC,0.9
IONS,SNGX,0.895
IONS,SPNS,0.904
IONS,SPPI,0.912
IONS,SRPT,0.955
IONS,SWKH,0.916
IONS,TENX,0.909
IONS,TURN,0.918
IONS,UHAL,0.894
IONS,USIO,0.889
IONS,VCEL,0.89
IONS,VSAT,0.924
IONS,BB,0.903
IONS,CHN,0.907
IONS,CUB,0.9
IONS,DVD,0.888
IONS,ENZ,0.92
IONS,FMX,0.913
IONS,HQH,0.895
IONS,HQL,0.954
IONS,IPG,0.895
IONS,MEI,0.892
IONS,MTN,0.886
IONS,MUJ,0.897
IONS,MVT,0.901
IONS,MXE,0.929
IONS,MXF,0.923
IONS,MYN,0.887
IONS,SCHW,0.937
IONS,SQM,0.92
IONS,TDF,0.946
IONS,TEO,0.939
IONS,TRT,0.889
IONS,UGP,0.915
IONS,VHC,0.905
IONS,VIV,0.895
IOSP,MBOT,0.902
IOSP,MVIS,0.904
IPAR,JCOM,0.916
IPAR,JJSF,0.924
IPAR,MDCA,0.941
IPAR,MITK,0.91
IPAR,MMSI,0.899
IPAR,MSFT,0.912
IPAR,MSTR,0.959
IPAR,NAII,0.898
IPAR,NBTB,0.905
IPAR,NUAN,0.887
IPAR,NVEC,0.935
IPAR,PCTI,0.955
IPAR,PETS,0.89
IPAR,PNBK,0.887
IPAR,PWFL,0.889
IPAR,QADB,0.91
IPAR,QCOM,0.913
IPAR,RDNT,0.936
IPAR,RMTI,0.889
IPAR,SALM,0.911
IPAR,SEAC,0.918
IPAR,SLM,0.893
IPAR,SMMF,0.9
IPAR,SPNS,0.894
IPAR,THRM,0.929
IPAR,VBFC,0.946
IPAR,VIVO,0.927
IPAR,WSTG,0.946
IPAR,ZIXI,0.894
IPAR,AEO,0.935
IPAR,ANF,0.966
IPAR,ASA,0.914
IPAR,AU,0.908
IPAR,AVA,0.897
IPAR,AXR,0.952
IPAR,BBAR,0.899
IPAR,BKE,0.927
IPAR,BMI,0.896
IPAR,CBB,0.941
IPAR,CHN,0.898
IPAR,DRD,0.923
IPAR,DX,0.923
IPAR,EEA,0.896
IPAR,EMF,0.906
IPAR,ESTE,0.908
IPAR,FCX,0.91
IPAR,GEO,0.947
IPAR,GGT,0.907
IPAR,GHC,0.953
IPAR,GIB,0.905
IPAR,GPS,0.942
IPAR,GVA,0.942
IPAR,GWW,0.964
IPAR,HMN,0.901
IPAR,IRL,0.955
IPAR,JPM,0.93
IPAR,KMPR,0.928
IPAR,KMX,0.914
IPAR,LEE,0.959
IPAR,MMS,0.886
IPAR,MSA,0.973
IPAR,MSM,0.885
IPAR,MT,0.966
IPAR,MUC,0.907
IPAR,MYN,0.895
IPAR,NAV,0.903
IPAR,NX,0.964
IPAR,RBA,0.94
IPAR,RCL,0.906
IPAR,RHP,0.912
IPAR,SFE,0.893
IPAR,SID,0.906
IPAR,SMP,0.966
IPAR,SPB,0.945
IPAR,SYX,0.951
IPAR,TGNA,0.945
IPAR,TJX,0.95
IPAR,TPC,0.931
IPAR,TRT,0.93
IPAR,TWN,0.886
IPAR,UGP,0.915
IPAR,UNF,0.905
IPAR,VHC,0.904
IPAR,YPF,0.899
ISIG,SRPT,0.908
ISIG,BXMT,0.885
ISIG,FMX,0.886
ISIG,GPX,0.889
ISIG,IRS,0.919
ISIG,MXE,0.886
ISIG,NTZ,0.915
ISIG,ROK,0.921
ISIG,SCS,0.902
ISIG,SQM,0.893
IT,ITIC,0.906
IT,JJSF,0.916
IT,KTOS,0.894
IT,MIND,0.922
IT,MMSI,0.909
IT,MPAA,0.886
IT,NKSH,0.902
IT,NUAN,0.902
IT,NVAX,0.926
IT,OBLG,0.939
IT,QADB,0.9
IT,RCMT,0.893
IT,SIEB,0.939
IT,SRPT,0.895
IT,T,0.9
IT,USAP,0.966
IT,UTSI,0.897
IT,WDFC,0.904
IT,WHLM,0.902
IT,WSFS,0.899
IT,ADX,0.954
IT,ASA,0.888
IT,BBAR,0.914
IT,BXMT,0.898
IT,CDR,0.889
IT,CEE,0.916
IT,CHN,0.885
IT,CIG,0.917
IT,DD,0.895
IT,DDS,0.926
IT,DRQ,0.921
IT,EEA,0.899
IT,FMX,0.925
IT,GAM,0.951
IT,GF,0.933
IT,GGB,0.885
IT,GGT,0.917
IT,GPX,0.917
IT,HD,0.935
IT,IPG,0.933
IT,IRS,0.942
IT,JOF,0.931
IT,KF,0.894
IT,MQY,0.905
IT,MSM,0.885
IT,MVT,0.903
IT,MXE,0.928
IT,MXF,0.905
IT,NAV,0.933
IT,NTZ,0.97
IT,NX,0.885
IT,OFG,0.948
IT,PKI,0.888
IT,REV,0.929
IT,RPM,0.906
IT,RVT,0.9
IT,SCHW,0.915
IT,SF,0.932
IT,SFE,0.901
IT,TDF,0.893
IT,TEO,0.907
IT,USM,0.904
IT,WRB,0.902
IT,YPF,0.885
ITI,NUAN,0.891
ITI,NVAX,0.898
ITI,OBLG,0.903
ITI,OCC,0.91
ITI,PTC,0.959
ITI,SPPI,0.927
ITI,SRPT,0.923
ITI,UHAL,0.889
ITI,ADX,0.907
ITI,DY,0.892
ITI,ELP,0.914
ITI,GAB,0.914
ITI,GAM,0.943
ITI,GF,0.947
ITI,IFN,0.93
ITI,IIF,0.919
ITI,IRS,0.915
ITI,KF,0.95
ITI,MEI,0.914
ITI,MXE,0.898
ITI,MXF,0.915
ITI,REV,0.916
ITI,SKM,0.899
ITI,TDF,0.906
ITI,TEF,0.891
ITI,TEO,0.923
ITI,TLK,0.911
ITI,TYL,0.913
ITI,VIV,0.886
ITIC,IVAC,0.89
ITIC,JJSF,0.909
ITIC,KZIA,0.894
ITIC,NKSH,0.904
ITIC,NKTR,0.887
ITIC,NUAN,0.917
ITIC,NVAX,0.923
ITIC,QCOM,0.889
ITIC,SGMA,0.917
ITIC,SLM,0.895
ITIC,SRCL,0.888
ITIC,STRA,0.89
ITIC,VBFC,0.897
ITIC,VTNR,0.889
ITIC,ASA,0.917
ITIC,AVA,0.91
ITIC,BBAR,0.934
ITIC,BXMT,0.931
ITIC,BXS,0.894
ITIC,CBD,0.924
ITIC,CHN,0.916
ITIC,DRQ,0.912
ITIC,DSM,0.889
ITIC,EEA,0.907
ITIC,GGT,0.91
ITIC,GVA,0.906
ITIC,HMN,0.893
ITIC,HQL,0.893
ITIC,IPG,0.915
ITIC,KBH,0.909
ITIC,MIY,0.885
ITIC,MMS,0.913
ITIC,MSM,0.922
ITIC,MTN,0.902
ITIC,MUC,0.893
ITIC,MUJ,0.9
ITIC,MVT,0.903
ITIC,MXE,0.94
ITIC,MYN,0.905
ITIC,NAV,0.909
ITIC,NTZ,0.913
ITIC,NX,0.906
ITIC,OFG,0.92
ITIC,ROK,0.901
ITIC,SCHW,0.889
ITIC,SID,0.928
ITIC,SSL,0.933
ITIC,SYX,0.894
ITIC,TDF,0.885
ITIC,TEO,0.9
ITIC,TPC,0.905
ITIC,TRT,0.885
ITIC,TWN,0.904
ITIC,UGP,0.905
ITIC,VHC,0.901
ITIC,Y,0.892
ITIC,YPF,0.886
IVAC,KTOS,0.93
IVAC,LGND,0.913
IVAC,MMSI,0.907
IVAC,MSTR,0.885
IVAC,NUAN,0.885
IVAC,QADB,0.888
IVAC,RDCM,0.91
IVAC,REFR,0.899
IVAC,SEAC,0.916
IVAC,SIEB,0.893
IVAC,SPNS,0.905
IVAC,SRPT,0.919
IVAC,STRA,0.9
IVAC,TENX,0.925
IVAC,THRM,0.928
IVAC,VTNR,0.896
IVAC,AEO,0.915
IVAC,CHN,0.889
IVAC,CUB,0.9
IVAC,DVD,0.889
IVAC,GIB,0.929
IVAC,JPM,0.9
IVAC,MXE,0.893
IVAC,OFG,0.891
IVAC,RBA,0.897
IVAC,SCHW,0.901
IVAC,SSL,0.888
IVAC,TDF,0.907
IVAC,TEO,0.924
IVAC,TGNA,0.899
IVAC,TGT,0.912
IVAC,TRT,0.888
IVAC,UGP,0.898
IVAC,USM,0.916
IVAC,VHC,0.892
IVAC,VIV,0.919
JBHT,SMBC,0.93
JBHT,UVSP,0.93
JBHT,AKR,0.894
JBHT,BSX,0.894
JBHT,CR,0.894
JBHT,DGX,0.94
JBHT,EIX,0.895
JBHT,GLT,0.896
JBHT,HNP,0.957
JBHT,IEX,0.901
JBHT,LLY,0.928
JBHT,MLM,0.912
JBHT,NOC,0.901
JBHT,SHI,0.946
JCOM,JJSF,0.897
JCOM,KTOS,0.942
JCOM,LGND,0.917
JCOM,LPTH,0.931
JCOM,MBOT,0.918
JCOM,MDRX,0.952
JCOM,MIND,0.943
JCOM,MITK,0.94
JCOM,MKTY,0.918
JCOM,MMSI,0.943
JCOM,MSTR,0.942
JCOM,MVIS,0.946
JCOM,NAII,0.93
JCOM,NKTR,0.936
JCOM,NUAN,0.936
JCOM,NVAX,0.916
JCOM,NVEC,0.907
JCOM,OBLG,0.908
JCOM,OLED,0.895
JCOM,OPK,0.95
JCOM,ORRF,0.913
JCOM,OSIS,0.906
JCOM,OSUR,0.895
JCOM,PCTI,0.939
JCOM,PCYG,0.891
JCOM,PEGA,0.892
JCOM,PLUS,0.9
JCOM,PTNR,0.896
JCOM,PWFL,0.909
JCOM,QADB,0.944
JCOM,QCOM,0.901
JCOM,RCMT,0.909
JCOM,RDCM,0.928
JCOM,REFR,0.955
JCOM,RGEN,0.943
JCOM,RMTI,0.923
JCOM,SALM,0.943
JCOM,SEAC,0.949
JCOM,SIEB,0.959
JCOM,SIRI,0.92
JCOM,SNEX,0.909
JCOM,SNGX,0.907
JCOM,SPNS,0.931
JCOM,SRPT,0.913
JCOM,STCN,0.937
JCOM,SWKH,0.923
JCOM,TCX,0.906
JCOM,TENX,0.934
JCOM,THRM,0.955
JCOM,TTWO,0.912
JCOM,USAP,0.93
JCOM,USIO,0.928
JCOM,UTHR,0.946
JCOM,UTSI,0.916
JCOM,VBFC,0.897
JCOM,VIVO,0.933
JCOM,VOXX,0.924
JCOM,VTNR,0.909
JCOM,WHLM,0.943
JCOM,WINT,0.901
JCOM,WSTG,0.904
JCOM,ZIXI,0.92
JCOM,AAIC,0.928
JCOM,ADX,0.927
JCOM,ANF,0.941
JCOM,AON,0.914
JCOM,BB,0.935
JCOM,BKE,0.905
JCOM,CBB,0.903
JCOM,CBT,0.892
JCOM,CCU,0.889
JCOM,CDR,0.906
JCOM,CEE,0.886
JCOM,CHN,0.925
JCOM,CUB,0.927
JCOM,EEA,0.906
JCOM,EGHT,0.947
JCOM,EMF,0.888
JCOM,ENZ,0.964
JCOM,ESTE,0.925
JCOM,GEO,0.926
JCOM,GGT,0.901
JCOM,GHC,0.93
JCOM,GVA,0.939
JCOM,HD,0.886
JCOM,HQL,0.895
JCOM,IPG,0.931
JCOM,KMPR,0.887
JCOM,KMX,0.925
JCOM,LEE,0.943
JCOM,LII,0.895
JCOM,MHN,0.892
JCOM,MSA,0.957
JCOM,MT,0.945
JCOM,MTN,0.913
JCOM,MVT,0.912
JCOM,MXE,0.887
JCOM,NAV,0.889
JCOM,NX,0.917
JCOM,OFG,0.903
JCOM,SCHW,0.948
JCOM,SFE,0.944
JCOM,SMP,0.902
JCOM,SPB,0.916
JCOM,SYX,0.92
JCOM,TDF,0.943
JCOM,TEO,0.916
JCOM,TGNA,0.938
JCOM,TGT,0.892
JCOM,TJX,0.901
JCOM,TRT,0.973
JCOM,UGP,0.899
JCOM,USM,0.945
JCOM,VHC,0.967
JCOM,WMB,0.918
JCOM,WRB,0.919
JCS,LGND,0.886
JCS,LPTH,0.893
JCS,MKTY,0.934
JCS,NKTR,0.911
JCS,OPK,0.915
JCS,ORRF,0.917
JCS,SNEX,0.901
JCS,SWKH,0.889
JCS,VOXX,0.933
JCS,VTNR,0.887
JCS,BB,0.903
JCS,EGHT,0.886
JCS,ENZ,0.891
JCS,MVT,0.885
JCS,SFE,0.889
JJSF,KTOS,0.902
JJSF,KZIA,0.918
JJSF,LGND,0.893
JJSF,MDCA,0.942
JJSF,MMSI,0.916
JJSF,MTEX,0.914
JJSF,NHTC,0.902
JJSF,NKSH,0.89
JJSF,NUAN,0.928
JJSF,NVAX,0.934
JJSF,NVEC,0.931
JJSF,QADB,0.895
JJSF,QCOM,0.916
JJSF,RCMT,0.899
JJSF,SGMA,0.9
JJSF,SHEN,0.898
JJSF,SIEB,0.915
JJSF,SLM,0.9
JJSF,SLP,0.895
JJSF,SRPT,0.891
JJSF,TENX,0.89
JJSF,THRM,0.891
JJSF,USAP,0.923
JJSF,VBFC,0.929
JJSF,VIVO,0.921
JJSF,WHLM,0.907
JJSF,WSTG,0.916
JJSF,AAIC,0.886
JJSF,ADX,0.912
JJSF,AEG,0.901
JJSF,AEO,0.92
JJSF,ASA,0.942
JJSF,AVA,0.935
JJSF,BBAR,0.964
JJSF,BXMT,0.946
JJSF,CACI,0.919
JJSF,CAL,0.888
JJSF,CBB,0.895
JJSF,CBD,0.936
JJSF,CEE,0.947
JJSF,CHN,0.947
JJSF,CIG,0.887
JJSF,DD,0.89
JJSF,DRQ,0.914
JJSF,DX,0.926
JJSF,EEA,0.97
JJSF,EL,0.903
JJSF,EMF,0.911
JJSF,GGT,0.972
JJSF,GHC,0.895
JJSF,GPS,0.889
JJSF,GPX,0.925
JJSF,GVA,0.924
JJSF,GWW,0.936
JJSF,HD,0.936
JJSF,HMN,0.932
JJSF,IPG,0.921
JJSF,IRL,0.921
JJSF,IRS,0.892
JJSF,JPM,0.938
JJSF,KF,0.912
JJSF,LEE,0.913
JJSF,MHN,0.891
JJSF,MMS,0.959
JJSF,MSA,0.902
JJSF,MSM,0.955
JJSF,MT,0.947
JJSF,MTN,0.927
JJSF,MTR,0.9
JJSF,MUC,0.904
JJSF,MXE,0.933
JJSF,MYN,0.918
JJSF,NAV,0.942
JJSF,NTZ,0.887
JJSF,NUS,0.898
JJSF,NX,0.951
JJSF,OFG,0.893
JJSF,PGR,0.893
JJSF,PKI,0.933
JJSF,PKX,0.89
JJSF,RBA,0.92
JJSF,RCI,0.929
JJSF,RMT,0.893
JJSF,SFE,0.905
JJSF,SID,0.963
JJSF,SYX,0.954
JJSF,TDF,0.901
JJSF,TEO,0.928
JJSF,TPC,0.907
JJSF,TRT,0.902
JJSF,TWN,0.944
JJSF,UGP,0.934
JJSF,VHC,0.897
JJSF,Y,0.927
JJSF,YPF,0.949
KBAL,OTTR,0.898
KBAL,OZK,0.927
KBAL,PDCO,0.911
KBAL,SVC,0.947
KBAL,UFPI,0.9
KBAL,ABC,0.905
KBAL,CUZ,0.905
KBAL,DGX,0.898
KBAL,EQR,0.951
KBAL,ESS,0.924
KBAL,GBL,0.918
KBAL,IIM,0.901
KBAL,MAC,0.946
KBAL,MPV,0.921
KBAL,O,0.901
KBAL,OMI,0.902
KBAL,PEAK,0.914
KBAL,SITC,0.886
KBAL,SPG,0.886
KBAL,SUI,0.914
KBAL,SWN,0.928
KBAL,TUP,0.92
KBAL,VMI,0.923
KBAL,WELL,0.891
KBAL,WRI,0.892
KELYB,TILE,0.951
KELYB,BXMT,0.898
KELYB,MSM,0.893
KELYB,SID,0.894
KINS,SSB,0.911
KINS,UFCS,0.935
KINS,VWTR,0.901
KINS,AEG,0.889
KINS,AGM,0.89
KINS,BMY,0.956
KINS,CAL,0.909
KINS,DAR,0.895
KINS,DX,0.893
KLAC,LPTH,0.885
KLAC,MKTY,0.899
KLAC,OBAS,0.889
KLAC,PLUG,0.893
KLAC,SIFY,0.936
KLAC,SWKH,0.889
KLAC,TURN,0.902
KLAC,VIAV,0.902
KLAC,XLNX,0.894
KLAC,BB,0.892
KLAC,HQL,0.901
KLAC,JNPR,0.934
KLAC,MEI,0.898
KLAC,SAP,0.886
KLIC,OZK,0.915
KLIC,UNAM,0.895
KLIC,UVSP,0.892
KLIC,VICR,0.887
KLIC,ABC,0.887
KLIC,BSX,0.891
KLIC,CR,0.937
KLIC,DGX,0.924
KLIC,EHC,0.925
KLIC,EQT,0.89
KLIC,FSS,0.92
KLIC,GLT,0.911
KLIC,IEX,0.924
KLIC,MLM,0.914
KLIC,RHI,0.916
KLIC,THO,0.898
KLIC,WELL,0.892
KLIC,ZNH,0.893
KOPN,PAA,0.914
KOPN,BDC,0.94
KOSS,MAYS,0.903
KRMD,SMMF,0.89
KRMD,AEO,0.915
KRMD,AXR,0.892
KRMD,GIB,0.912
KRMD,PHI,0.89
KRMD,PRGO,0.887
KRMD,RBA,0.923
KRMD,RCL,0.928
KRMD,RGS,0.896
KRMD,RHP,0.907
KRMD,RRC,0.959
KRMD,SJI,0.897
KRMD,SXT,0.893
KRMD,TJX,0.906
KTCC,KTOS,0.915
KTCC,LGND,0.895
KTCC,MSTR,0.885
KTCC,QADB,0.899
KTCC,QCOM,0.89
KTCC,SNGX,0.888
KTCC,STRA,0.894
KTCC,THRM,0.889
KTCC,VTNR,0.885
KTCC,CUB,0.9
KTCC,MT,0.903
KTCC,NX,0.893
KTCC,RBA,0.896
KTCC,SPB,0.941
KTCC,SYX,0.897
KTCC,TDF,0.885
KTCC,UGP,0.904
KTCC,USM,0.895
KTCC,YPF,0.891
KTOS,LGND,0.94
KTOS,LPTH,0.886
KTOS,MBOT,0.901
KTOS,MDRX,0.909
KTOS,MIND,0.92
KTOS,MITK,0.911
KTOS,MMSI,0.933
KTOS,MSTR,0.912
KTOS,MVIS,0.929
KTOS,NKTR,0.894
KTOS,NUAN,0.936
KTOS,NVAX,0.925
KTOS,OBLG,0.907
KTOS,OLED,0.898
KTOS,OPK,0.913
KTOS,PCTI,0.885
KTOS,PTNR,0.892
KTOS,QADB,0.954
KTOS,QCOM,0.888
KTOS,RDCM,0.955
KTOS,REFR,0.926
KTOS,RGEN,0.91
KTOS,SALM,0.909
KTOS,SEAC,0.902
KTOS,SIEB,0.96
KTOS,SNGX,0.942
KTOS,SPNS,0.912
KTOS,SRPT,0.932
KTOS,SWKH,0.914
KTOS,TENX,0.951
KTOS,THRM,0.949
KTOS,UHAL,0.918
KTOS,USAP,0.914
KTOS,USIO,0.925
KTOS,UTSI,0.901
KTOS,VIVO,0.909
KTOS,VTNR,0.9
KTOS,WETF,0.92
KTOS,WHLM,0.919
KTOS,ADX,0.936
KTOS,BB,0.915
KTOS,BBAR,0.892
KTOS,CEE,0.928
KTOS,CHN,0.94
KTOS,CUB,0.902
KTOS,DDS,0.886
KTOS,DVD,0.894
KTOS,EEA,0.914
KTOS,EMF,0.9
KTOS,ENZ,0.916
KTOS,GAB,0.892
KTOS,GAM,0.9
KTOS,GEO,0.891
KTOS,GGT,0.919
KTOS,GHC,0.9
KTOS,GPS,0.897
KTOS,GPX,0.902
KTOS,GVA,0.888
KTOS,HD,0.909
KTOS,HQL,0.894
KTOS,IPG,0.93
KTOS,IRS,0.895
KTOS,LEE,0.889
KTOS,MSA,0.891
KTOS,MT,0.941
KTOS,MVT,0.892
KTOS,MXE,0.928
KTOS,MXF,0.908
KTOS,NTZ,0.887
KTOS,NX,0.899
KTOS,OFG,0.931
KTOS,SCHW,0.927
KTOS,SFE,0.926
KTOS,SPB,0.903
KTOS,SYX,0.907
KTOS,TDF,0.961
KTOS,TEO,0.947
KTOS,TGNA,0.899
KTOS,TGT,0.922
KTOS,TRT,0.92
KTOS,UGP,0.918
KTOS,USM,0.959
KTOS,VHC,0.924
KTOS,VIV,0.92
KTOS,WMB,0.917
KTOS,WRB,0.903
KTOS,YPF,0.925
KVHI,SEEL,0.935
KVHI,SIRI,0.904
KVHI,SMSI,0.889
KVHI,TDS,0.915
KVHI,TSM,0.889
KVHI,TV,0.895
KZIA,LGND,0.889
KZIA,MMSI,0.918
KZIA,MPAA,0.898
KZIA,NUAN,0.887
KZIA,NVAX,0.913
KZIA,QCOM,0.898
KZIA,SGMA,0.891
KZIA,SIEB,0.898
KZIA,SRPT,0.911
KZIA,TENX,0.886
KZIA,VBFC,0.908
